ticker,name,node,window,n_weeks,actual,factor,idio,idio_share
ET,Energy Transfer,midstream_pipelines,1m,4,0.03482176095032591,0.0656732250413201,-0.030851464090994193,-0.8859823067249402
ET,Energy Transfer,midstream_pipelines,3m,13,0.10217821240018192,0.1752124588995953,-0.07303424649941338,-0.7147731868059511
ET,Energy Transfer,midstream_pipelines,ytd,19,0.21970660186936153,0.23605050442345674,-0.016343902554095208,-0.07438967429760422
ET,Energy Transfer,midstream_pipelines,1y,52,0.20115187730283074,0.3671732425083432,-0.16602136520551247,-0.8253532973772356
MPLX,MPLX,midstream_pipelines,1m,4,-0.008764955003182688,0.0483596406610719,-0.05712459566425459,6.5173860725482085
MPLX,MPLX,midstream_pipelines,3m,13,0.013329542927401336,0.11089927719944304,-0.0975697342720417,-7.319810949516438
MPLX,MPLX,midstream_pipelines,ytd,19,0.05099432502174887,0.13505785966616743,-0.08406353464441857,-1.6484880348659547
MPLX,MPLX,midstream_pipelines,1y,52,0.184286911389612,0.22819783241667516,-0.04391092102706315,-0.23827476783865806
PAA,Plains All American,midstream_pipelines,1m,4,0.03699159299273264,0.0637347396805581,-0.026743146687825452,-0.722952014882933
PAA,Plains All American,midstream_pipelines,3m,13,0.15179201922672492,0.2236222289510544,-0.07183020972432949,-0.47321466629309367
PAA,Plains All American,midstream_pipelines,ytd,19,0.2677869753468712,0.2797079392022877,-0.011920963855416522,-0.0445165932360041
PAA,Plains All American,midstream_pipelines,1y,52,0.38193960361777596,0.37591495708401396,0.006024646533762001,0.015773819935654368
PAGP,Plains GP Holdings,midstream_pipelines,1m,4,0.01978518860118987,0.06404112289082073,-0.04425593428963086,-2.236821451728255
PAGP,Plains GP Holdings,midstream_pipelines,3m,13,0.14956750585727177,0.22725309508997676,-0.077685589232705,-0.519401515639622
PAGP,Plains GP Holdings,midstream_pipelines,ytd,19,0.26554505337284773,0.28498869692392814,-0.019443643551080414,-0.07322163717273202
PAGP,Plains GP Holdings,midstream_pipelines,1y,52,0.36571468154709674,0.3778278219052523,-0.012113140358155583,-0.0331218323172395
WES,Western Midstream,midstream_pipelines,1m,4,0.025750886190893437,0.05993168351573287,-0.03418079732483943,-1.3273639233793497
WES,Western Midstream,midstream_pipelines,3m,13,0.02477769551853336,0.1900617510675272,-0.16528405554899384,-6.670679096260737
WES,Western Midstream,midstream_pipelines,ytd,19,0.09657613785497896,0.23992859245091117,-0.1433524545959322,-1.4843465247201508
WES,Western Midstream,midstream_pipelines,1y,52,0.1961075547343626,0.38756636222530844,-0.19145880749094585,-0.976294909955337
SUN,Sunoco LP,midstream_pipelines,1m,4,0.02803860400684598,0.03989632087047163,-0.011857716863625651,-0.42290682020868225
SUN,Sunoco LP,midstream_pipelines,3m,13,0.14982594631570148,0.10799626578795102,0.04182968052775046,0.2791884954266215
SUN,Sunoco LP,midstream_pipelines,ytd,19,0.2486005873277673,0.1296402343169006,0.11896035301086669,0.4785199998502959
SUN,Sunoco LP,midstream_pipelines,1y,52,0.2412356780333989,0.24863336205378433,-0.007397684020385431,-0.03066579570937773
DKL,Delek Logistics,midstream_pipelines,1m,4,0.04887041822465135,0.047989063868442136,0.0008813543562092158,0.018034516343971876
DKL,Delek Logistics,midstream_pipelines,3m,13,-0.0048377242265216815,0.10406734921723247,-0.10890507344375415,22.511633227604786
DKL,Delek Logistics,midstream_pipelines,ytd,19,0.1758687962764987,0.13152037326962912,0.044348423006869586,0.2521676610394578
DKL,Delek Logistics,midstream_pipelines,1y,52,0.39590500988657484,0.22118442376431918,0.17472058612225566,0.44131946239405356
GEL,Genesis Energy,midstream_pipelines,1m,4,-0.07072127167388562,0.08603883549796759,-0.1567601071718532,2.216590616394955
GEL,Genesis Energy,midstream_pipelines,3m,13,-0.03528897670481579,0.2491596618924708,-0.2844486385972866,8.060552193865929
GEL,Genesis Energy,midstream_pipelines,ytd,19,0.07286218097095626,0.33370879088750666,-0.2608466099165504,-3.580000028005297
GEL,Genesis Energy,midstream_pipelines,1y,52,0.14720716304904283,0.5527245443175245,-0.4055173812684817,-2.7547394628709845
NGL,NGL Energy Partners,midstream_pipelines,1m,4,0.16129956809222984,0.047249388107164246,0.11405017998506559,0.707070585085836
NGL,NGL Energy Partners,midstream_pipelines,3m,13,0.28287488280897655,0.2375883922844214,0.045286490524555134,0.1600937137820638
NGL,NGL Energy Partners,midstream_pipelines,ytd,19,0.5273025029762405,0.315576875754264,0.21172562722197646,0.4015259287163227
NGL,NGL Energy Partners,midstream_pipelines,1y,52,1.655090329889221,0.4967952018981497,1.1582951279910714,0.6998380131123108
GLP,Global Partners,midstream_pipelines,1m,4,0.04009067977145804,0.0833691420552968,-0.04327846228383876,-1.0795143043358975
GLP,Global Partners,midstream_pipelines,3m,13,0.03531530229717604,0.18077240500959857,-0.14545710271242251,-4.118812334902592
GLP,Global Partners,midstream_pipelines,ytd,19,0.1328007864620548,0.2267890206959935,-0.0939882342339387,-0.7077385363285781
GLP,Global Partners,midstream_pipelines,1y,52,0.04255292679483533,0.4058605155668994,-0.36330758877206404,-8.537781443887871
VLO,Valero Energy,downstream_refiners,1m,4,-0.008958882402098536,0.05324968642681244,-0.06220856882891097,6.943786739999979
VLO,Valero Energy,downstream_refiners,3m,13,0.15512293390065524,0.27389952819602137,-0.11877659429536613,-0.7656933201858711
VLO,Valero Energy,downstream_refiners,ytd,19,0.3729211359389353,0.3725964881835461,0.00032464775538915136,0.0008705533800645492
VLO,Valero Energy,downstream_refiners,1y,52,0.6841081163809235,0.5195729877862557,0.1645351285946678,0.24051041736661946
MPC,Marathon Petroleum,downstream_refiners,1m,4,0.09897056175811762,0.06923848220332121,0.029732079554796412,0.3004133656173551
MPC,Marathon Petroleum,downstream_refiners,3m,13,0.19622985933493148,0.25804617433346055,-0.061816314998529076,-0.31501992208545077
MPC,Marathon Petroleum,downstream_refiners,ytd,19,0.4114613748813455,0.3415923801552323,0.06986899472611319,0.16980693448142378
MPC,Marathon Petroleum,downstream_refiners,1y,52,0.5091079974545601,0.46625917800830075,0.0428488194462594,0.08416449881065524
PSX,Phillips 66,downstream_refiners,1m,4,0.07538995601277049,0.0672493450897252,0.008140610923045286,0.10798004606431032
PSX,Phillips 66,downstream_refiners,3m,13,0.09272432137316304,0.27902055498811856,-0.1862962336149555,-2.0091409767801736
PSX,Phillips 66,downstream_refiners,ytd,19,0.30397755370165147,0.3743627311314853,-0.07038517742983386,-0.231547285556866
PSX,Phillips 66,downstream_refiners,1y,52,0.4731179183706191,0.5337802700886679,-0.06066235171804879,-0.12821825038241028
DINO,HF Sinclair,downstream_refiners,1m,4,0.21184721250691574,0.05355936602541636,0.15828784648149938,0.7471792741966434
DINO,HF Sinclair,downstream_refiners,3m,13,0.2032903445813466,0.24980649628662532,-0.04651615170527873,-0.2288163355769477
DINO,HF Sinclair,downstream_refiners,ytd,19,0.44782506143685746,0.32915394232126677,0.1186711191155907,0.2649943679677764
DINO,HF Sinclair,downstream_refiners,1y,52,0.7775265909021244,0.44952191645998435,0.32800467444214004,0.4218565362009973
PBF,PBF Energy,downstream_refiners,1m,4,0.022369082526792892,0.054981272608208995,-0.0326121900814161,-1.4579136199419167
PBF,PBF Energy,downstream_refiners,3m,13,0.1659133781652966,0.4266382235123018,-0.2607248453470052,-1.5714516106546246
PBF,PBF Energy,downstream_refiners,ytd,19,0.471878430371814,0.6107627054854825,-0.13888427511366852,-0.2943221520090152
PBF,PBF Energy,downstream_refiners,1y,52,0.7649819233941461,0.778881129489785,-0.013899206095638994,-0.01816932619004858
PARR,Par Pacific,downstream_refiners,1m,4,-0.007676345658278329,0.027411361226820398,-0.03508770688509873,4.570886779604488
PARR,Par Pacific,downstream_refiners,3m,13,0.3636482965752808,0.31426587476516726,0.04938242181011354,0.1357972037135354
PARR,Par Pacific,downstream_refiners,ytd,19,0.5761672269397994,0.45171706813830553,0.12445015880149385,0.2159965943611315
PARR,Par Pacific,downstream_refiners,1y,52,1.2470002224283252,0.6290021200166472,0.617998102411678,0.49558780447386735
CVI,CVR Energy,downstream_refiners,1m,4,0.06749096884126192,0.06945282607188544,-0.0019618572306235177,-0.029068440775206327
CVI,CVR Energy,downstream_refiners,3m,13,0.2898191421871704,0.3221980552370603,-0.03237891304988988,-0.11172109890857035
CVI,CVR Energy,downstream_refiners,ytd,19,0.23125812810036636,0.4597610020687497,-0.22850287396838334,-0.9880858063039097
CVI,CVR Energy,downstream_refiners,1y,52,0.42954036575355764,0.6760529727834967,-0.2465126070299391,-0.573898582494042
DK,Delek US,downstream_refiners,1m,4,0.08069085813674878,0.07996777280631458,0.0007230853304342061,0.008961180326137758
DK,Delek US,downstream_refiners,3m,13,0.24848705177765376,0.3591148323636749,-0.11062778058602116,-0.4452054132986008
DK,Delek US,downstream_refiners,ytd,19,0.4304145559188851,0.4940127786296696,-0.06359822271078447,-0.14776039015457934
DK,Delek US,downstream_refiners,1y,52,1.1204540113291663,0.6841957183445396,0.4362582929846267,0.3893584998344595
CLMT,Calumet,downstream_refiners,1m,4,0.02494622260099425,0.1510941196655739,-0.12614789706457966,-5.056793530718832
CLMT,Calumet,downstream_refiners,3m,13,0.31451221247161976,0.2313698658361917,0.08314234663542805,0.26435331710030324
CLMT,Calumet,downstream_refiners,ytd,19,0.5608484042629883,0.3000795334351588,0.2607688708278295,0.4649542886201241
CLMT,Calumet,downstream_refiners,1y,52,1.0297353907027018,0.49794926312522836,0.5317861275774735,0.5164298832291053
WKC,World Kinect,downstream_refiners,1m,4,0.13732174786629694,0.0921082424277137,0.04521350543858324,0.32925232995581505
WKC,World Kinect,downstream_refiners,3m,13,-0.034473829638583746,0.18520812701261663,-0.21968195665120038,6.3724268221517315
WKC,World Kinect,downstream_refiners,ytd,19,0.1382476934399893,0.24016349381804095,-0.10191580037805165,-0.7371971122418137
WKC,World Kinect,downstream_refiners,1y,52,0.03237282102709784,0.4627590902907203,-0.4303862692636225,-13.29467916630946
CAPL,CrossAmerica Partners,downstream_refiners,1m,4,-0.011961228952028445,0.029530578683536143,-0.041491807635564586,3.4688582420728764
CAPL,CrossAmerica Partners,downstream_refiners,3m,13,-0.033130846672466525,0.12761956044283385,-0.16075040711530036,4.851986087300703
CAPL,CrossAmerica Partners,downstream_refiners,ytd,19,0.042294699502769505,0.15369268417064993,-0.11139798466788042,-2.6338521369701646
CAPL,CrossAmerica Partners,downstream_refiners,1y,52,0.04110069850263111,0.1884213281260624,-0.1473206296234313,-3.5843826258573293
WLK,Westlake Corp,petrochem,1m,4,-0.16944548767704953,0.09489235759727793,-0.26433784527432747,1.5600170231628456
WLK,Westlake Corp,petrochem,3m,13,0.045726485488451096,0.16704266603602635,-0.12131618054757526,-2.653083420946827
WLK,Westlake Corp,petrochem,ytd,19,0.3086642985504934,0.19306721222932755,0.11559708632116583,0.3745074725649092
WLK,Westlake Corp,petrochem,1y,52,0.24907355375867088,0.3914248605381756,-0.14235130677950472,-0.5715231690853454
LYB,LyondellBasell,petrochem,1m,4,-0.003260843328343907,0.07242409699227594,-0.07568494032061984,23.210235113950766
LYB,LyondellBasell,petrochem,3m,13,0.2999320218895271,0.2296709511857603,0.0702610707037668,0.2342566500940197
LYB,LyondellBasell,petrochem,ytd,19,0.5420844816639329,0.2679799431758284,0.27410453848810445,0.5056491151466618
LYB,LyondellBasell,petrochem,1y,52,0.343760820757567,0.38603504438974684,-0.042274223632179864,-0.12297568855874134
DOW,Dow Inc,petrochem,1m,4,-0.013159739198247963,0.08103199687653956,-0.09419173607478752,7.1575686003965675
DOW,Dow Inc,petrochem,3m,13,0.20359581655097048,0.1932253184714138,0.010370498079556673,0.05093669533705966
DOW,Dow Inc,petrochem,ytd,19,0.5144088346778748,0.23594577487239463,0.27846305980548014,0.5413263556794373
DOW,Dow Inc,petrochem,1y,52,0.3324292812524624,0.3878234382106243,-0.05539415695816191,-0.16663440942825067
OLN,Olin,petrochem,1m,4,-0.005194869721751516,0.12508504227116626,-0.13027991199291777,25.078571546735972
OLN,Olin,petrochem,3m,13,0.15622480826942367,0.15243134257070626,0.003793465698717413,0.024282095403024864
OLN,Olin,petrochem,ytd,19,0.3290068481583412,0.1795739244337146,0.1494329237246266,0.45419396149684094
OLN,Olin,petrochem,1y,52,0.33557900307852484,0.43847945205899086,-0.10290044898046602,-0.30663554047327424
SLB,Schlumberger,ofs_onshore,1m,4,0.06053401302983618,0.07238005982550864,-0.011846046795672464,-0.19569240832973936
SLB,Schlumberger,ofs_onshore,3m,13,0.09019182082735053,0.2840878939014466,-0.1938960730740961,-2.1498188116776262
SLB,Schlumberger,ofs_onshore,ytd,19,0.3840732199712301,0.3982925450546125,-0.014219325083382361,-0.03702243307785816
SLB,Schlumberger,ofs_onshore,1y,52,0.4979402034449084,0.6005666169199038,-0.10262641347499535,-0.20610188284656117
HAL,Halliburton,ofs_onshore,1m,4,0.07209176110102886,0.07877530100762187,-0.006683539906593011,-0.09270878952765141
HAL,Halliburton,ofs_onshore,3m,13,0.1488862886844529,0.37841116998803465,-0.22952488130358176,-1.5416119464837554
HAL,Halliburton,ofs_onshore,ytd,19,0.3728879062822494,0.521893862674062,-0.14900595639181263,-0.3995998633407698
HAL,Halliburton,ofs_onshore,1y,52,0.712304422109165,0.7295318913338792,-0.017227469224714187,-0.024185542992563328
BKR,Baker Hughes,ofs_onshore,1m,4,0.06266078621357779,0.05268181517945209,0.009978971034125698,0.15925384338639823
BKR,Baker Hughes,ofs_onshore,3m,13,0.13067821605347277,0.2484017751685824,-0.11772355911510962,-0.9008659795825329
BKR,Baker Hughes,ofs_onshore,ytd,19,0.3946560266602792,0.32860754004763343,0.06604848661264578,0.1673570961821406
BKR,Baker Hughes,ofs_onshore,1y,52,0.6198313482541383,0.5316177159036811,0.0882136323504572,0.1423187655786144
LBRT,Liberty Energy,ofs_onshore,1m,4,0.1614145151482201,0.12651533735785198,0.034899177790368135,0.216208423129244
LBRT,Liberty Energy,ofs_onshore,3m,13,0.255521993985366,0.4635606105405131,-0.2080386165551471,-0.8141710751015103
LBRT,Liberty Energy,ofs_onshore,ytd,19,0.5766547922794357,0.6166592257387893,-0.04000443345935356,-0.06937327842403188
LBRT,Liberty Energy,ofs_onshore,1y,52,1.0103291294938141,0.8303383452806324,0.1799907842131817,0.17815064315067214
PTEN,Patterson-UTI,ofs_onshore,1m,4,0.14170681207274757,0.10418648724571138,0.0375203248270362,0.26477432014894603
PTEN,Patterson-UTI,ofs_onshore,3m,13,0.30238524570132364,0.5009410441262752,-0.19855579842495152,-0.6566319000268682
PTEN,Patterson-UTI,ofs_onshore,ytd,19,0.6946583060794791,0.6672025098449549,0.02745579623452421,0.03952417468306046
PTEN,Patterson-UTI,ofs_onshore,1y,52,0.7133375178524349,0.934525509258006,-0.2211879914055711,-0.31007480452097474
HP,Helmerich & Payne,ofs_onshore,1m,4,0.13845728245319472,0.12153415017307052,0.016923132280124195,0.12222637899776082
HP,Helmerich & Payne,ofs_onshore,3m,13,0.10956996733070712,0.43210899775994577,-0.32253903042923865,-2.9436809947724307
HP,Helmerich & Payne,ofs_onshore,ytd,19,0.3654222320158537,0.5590372633893977,-0.19361503137354402,-0.5298392227135871
HP,Helmerich & Payne,ofs_onshore,1y,52,0.8226698376927454,0.7739560236553388,0.0487138140374066,0.05921429449027699
AESI,Atlas Energy Solutions,ofs_onshore,1m,4,0.4808287077296306,0.1480706879611959,0.33275801976843467,0.6920510660431367
AESI,Atlas Energy Solutions,ofs_onshore,3m,13,0.44795376483674276,0.362270817850024,0.08568294698671874,0.19127631847886353
AESI,Atlas Energy Solutions,ofs_onshore,ytd,19,0.6689719087394941,0.5119218969140369,0.1570500118254572,0.23476323859603856
AESI,Atlas Energy Solutions,ofs_onshore,1y,52,0.4205042159297607,0.7244799911616349,-0.30397577523187413,-0.7228840133261565
WTTR,Select Water Solutions,ofs_onshore,1m,4,0.14480548187370562,0.10468929961218897,0.040116182261516656,0.2770349695497344
WTTR,Select Water Solutions,ofs_onshore,3m,13,0.30701401789008415,0.3682960255324598,-0.06128200764237568,-0.19960654586239643
WTTR,Select Water Solutions,ofs_onshore,ytd,19,0.5008997433181143,0.47352144123608575,0.027378302082028516,0.05465824737834003
WTTR,Select Water Solutions,ofs_onshore,1y,52,0.7670052149298922,0.6647878878892327,0.10221732704065944,0.13326809916149343
NESR,National Energy Services Reunited,ofs_onshore,1m,4,0.07494616704926559,0.0570383525742355,0.017907814475030086,0.23894236596860852
NESR,National Energy Services Reunited,ofs_onshore,3m,13,0.17212762167687748,0.0850485873476706,0.08707903432920688,0.5058980858555866
NESR,National Energy Services Reunited,ofs_onshore,ytd,19,0.49640810008680275,0.16354185257526574,0.33286624751153704,0.6705495890444404
NESR,National Energy Services Reunited,ofs_onshore,1y,52,1.3826705099585737,0.5555755996570872,0.8270949103014864,0.5981865559035225
XPRO,Expro Group,ofs_onshore,1m,4,-0.032270726021772694,0.08413218686300641,-0.11640291288477911,3.6070744986103933
XPRO,Expro Group,ofs_onshore,3m,13,-0.030471583929130283,0.3626662624002872,-0.3931378463294175,12.901785717597201
XPRO,Expro Group,ofs_onshore,ytd,19,0.1887779803974142,0.4973287801657723,-0.3085507997683581,-1.6344639301617643
XPRO,Expro Group,ofs_onshore,1y,52,0.6699044792627129,0.7812688171664045,-0.1113643379036916,-0.1662391301312951
SEI,Solaris Energy Infrastructure,ofs_onshore,1m,4,0.2162275311200832,0.1105629809876865,0.1056645501323967,0.48867297140675064
SEI,Solaris Energy Infrastructure,ofs_onshore,3m,13,0.40892811460065925,0.3561591319365614,0.05276898266409785,0.12904219783379203
SEI,Solaris Energy Infrastructure,ofs_onshore,ytd,19,0.5532078464518525,0.4794126558754804,0.07379519057637213,0.13339505404646274
SEI,Solaris Energy Infrastructure,ofs_onshore,1y,52,1.27902691729341,0.824599792363542,0.4544271249298679,0.3552912912040161
NBR,Nabors Industries,ofs_onshore,1m,4,0.21468100650238564,0.1381022116139286,0.07657879488845704,0.35670968818383125
NBR,Nabors Industries,ofs_onshore,3m,13,0.3541064637962031,0.6291210230442735,-0.27501455924807044,-0.7766437141524422
NBR,Nabors Industries,ofs_onshore,ytd,19,0.6359776066389979,0.8756287455612101,-0.23965113892221213,-0.3768232346870133
NBR,Nabors Industries,ofs_onshore,1y,52,1.2269989823511744,1.2319310149203904,-0.004932032569215927,-0.004019589779744699
ACDC,ProFrac Holding,ofs_onshore,1m,4,0.19275446910354757,0.16445879729374627,0.028295671809801304,0.14679645012329592
ACDC,ProFrac Holding,ofs_onshore,3m,13,0.2834833632672089,0.4821739274966152,-0.19869056422940629,-0.7008896816358225
ACDC,ProFrac Holding,ofs_onshore,ytd,19,0.6425554104945048,0.6781910159502142,-0.03563560545570943,-0.05545919445030366
ACDC,ProFrac Holding,ofs_onshore,1y,52,0.48270668787819315,0.9162930439264633,-0.4335863560482701,-0.8982397943441833
RES,RPC Inc,ofs_onshore,1m,4,0.10867830145751149,0.09508675145608012,0.013591550001431377,0.12506222326951882
RES,RPC Inc,ofs_onshore,3m,13,0.253119120464692,0.4050584306790798,-0.15193931021438783,-0.6002680079460141
RES,RPC Inc,ofs_onshore,ytd,19,0.31385211455091316,0.5553096355022664,-0.24145752095135325,-0.76933533265134
RES,RPC Inc,ofs_onshore,1y,52,0.4595295672158323,0.729356272066558,-0.26982670485072563,-0.5871802906732074
PUMP,ProPetro,ofs_onshore,1m,4,0.13126928984233394,0.1230997475030334,0.008169542339300534,0.06223498541900302
PUMP,ProPetro,ofs_onshore,3m,13,0.3386306059000542,0.4731624346906059,-0.1345318287905517,-0.3972819539833867
PUMP,ProPetro,ofs_onshore,ytd,19,0.5324053566270978,0.6643454294001669,-0.13194007277306918,-0.2478188303906968
PUMP,ProPetro,ofs_onshore,1y,52,1.0643303586161281,0.8846477224091188,0.1796826362070093,0.16882224090707856
TTI,TETRA Technologies,ofs_onshore,1m,4,0.15313695566756133,0.15680404719116525,-0.0036670915236039214,-0.02394648311779593
TTI,TETRA Technologies,ofs_onshore,3m,13,-0.16853531904128577,0.45655112498617395,-0.6250864440274597,3.7089344096137706
TTI,TETRA Technologies,ofs_onshore,ytd,19,0.05417986521700781,0.6039498350585643,-0.5497699698415565,-10.147126938015639
TTI,TETRA Technologies,ofs_onshore,1y,52,1.1999241713471098,0.861812755541781,0.3381114158053288,0.2817773188331924
CLB,Core Laboratories,ofs_onshore,1m,4,-0.18876261547828027,0.10974929129430104,-0.2985119067725813,1.5814143389368813
CLB,Core Laboratories,ofs_onshore,3m,13,-0.3052538557108715,0.3581438597283373,-0.6633977154392088,2.173265637855077
CLB,Core Laboratories,ofs_onshore,ytd,19,-0.1790845744179837,0.5163324662000055,-0.6954170406179891,3.8831766659862317
CLB,Core Laboratories,ofs_onshore,1y,52,0.16546574157871388,0.8080743714700772,-0.6426086298913634,-3.8836355112557683
CLNE,Clean Energy Fuels,ofs_onshore,1m,4,-0.008888938939973483,0.15917600024912226,-0.16806493918909574,18.907199197117794
CLNE,Clean Energy Fuels,ofs_onshore,3m,13,-0.20512504155405692,0.2627090203027366,-0.4678340618567935,2.280726225878689
CLNE,Clean Energy Fuels,ofs_onshore,ytd,19,0.031748667413555004,0.3643340424105163,-0.3325853749969613,-10.475569593669462
CLNE,Clean Energy Fuels,ofs_onshore,1y,52,0.3364722259775259,0.7553217381073861,-0.4188495121298602,-1.244826407032587
NGS,Natural Gas Services Group,ofs_onshore,1m,4,0.04774906781775101,0.07832020897418536,-0.030571141156434348,-0.6402458216172617
NGS,Natural Gas Services Group,ofs_onshore,3m,13,0.10304087656676347,0.254331671581998,-0.1512907950152345,-1.468259976585199
NGS,Natural Gas Services Group,ofs_onshore,ytd,19,0.19274730321792213,0.3416721678449504,-0.14892486462702828,-0.7726430520205632
NGS,Natural Gas Services Group,ofs_onshore,1y,52,0.6890523165053695,0.5001358803456063,0.18891643615976317,0.2741684943719234
NOV,NOV Inc,ofs_equipment,1m,4,0.034790528272230566,0.08835256961600386,-0.0535620413437733,-1.5395581499843438
NOV,NOV Inc,ofs_equipment,3m,13,0.06982045845001875,0.31784251739742836,-0.2480220589474096,-3.5522834489114277
NOV,NOV Inc,ofs_equipment,ytd,19,0.2609591779243686,0.44287628829899284,-0.1819171103746242,-0.6971094552855602
NOV,NOV Inc,ofs_equipment,1y,52,0.5181218083528002,0.6444457455719907,-0.12632393721919055,-0.243811272142349
FTI,TechnipFMC,ofs_equipment,1m,4,0.0020307530497575797,0.08317921448775152,-0.08114846143799394,-39.95978804398742
FTI,TechnipFMC,ofs_equipment,3m,13,0.2254851013347431,0.3182424569555422,-0.09275735562079912,-0.4113680020175547
FTI,TechnipFMC,ofs_equipment,ytd,19,0.5051846785800445,0.42206169322483456,0.0831229853552099,0.16453979876992528
FTI,TechnipFMC,ofs_equipment,1y,52,0.911722757630409,0.6439470519339952,0.26777570569641385,0.2937029962840566
WFRD,Weatherford International,ofs_equipment,1m,4,0.05296055359216139,0.10280208356530704,-0.04984152997314565,-0.9411066651033387
WFRD,Weatherford International,ofs_equipment,3m,13,0.026745567878678787,0.37134240346149283,-0.34459683558281407,-12.88425944612386
WFRD,Weatherford International,ofs_equipment,ytd,19,0.3359384974850143,0.5317034309199075,-0.19576493343489315,-0.5827403971276793
WFRD,Weatherford International,ofs_equipment,1y,52,0.8659043451904341,0.8032902976168786,0.06261404757355549,0.07231058248100727
WHD,Cactus Inc,ofs_equipment,1m,4,0.003123533478059778,0.10508527099407575,-0.10196173751601596,-32.643074976532915
WHD,Cactus Inc,ofs_equipment,3m,13,-0.0594629566054422,0.32883444504477777,-0.38829740165022,6.530072230123216
WHD,Cactus Inc,ofs_equipment,ytd,19,0.17212138055258472,0.44133370870671207,-0.2692123281541273,-1.5640841787919566
WHD,Cactus Inc,ofs_equipment,1y,52,0.2716726613080741,0.7271065794961603,-0.4554339181880862,-1.676406878760718
FET,Forum Energy Technologies,ofs_equipment,1m,4,-0.0699320912985779,0.06344656252892632,-0.13337865382750422,1.907259619307517
FET,Forum Energy Technologies,ofs_equipment,3m,13,0.1554598880355734,0.3181571189080116,-0.16269723087243823,-1.0465544065952803
FET,Forum Energy Technologies,ofs_equipment,ytd,19,0.42210591024755767,0.4646993050407284,-0.04259339479317076,-0.10090689033041608
FET,Forum Energy Technologies,ofs_equipment,1y,52,1.3418038264822163,0.6923411283230436,0.6494626981591727,0.4840220942444752
OIS,Oil States International,ofs_equipment,1m,4,-0.2595112291243901,0.09197657733004785,-0.351487806454438,1.3544223409537368
OIS,Oil States International,ofs_equipment,3m,13,-0.02110023108530018,0.4243882049939803,-0.44548843607928046,21.11296479542526
OIS,Oil States International,ofs_equipment,ytd,19,0.27319709145976573,0.5815546418298804,-0.30835755037011464,-1.128699975254045
OIS,Oil States International,ofs_equipment,1y,52,0.6808770200928156,0.8352253261260311,-0.15434830603321548,-0.22669043230769498
GPRE,Green Plains,downstream_biofuels,1m,4,0.10817990193345647,0.1052858933587714,0.002894008574685067,0.026751813626760605
GPRE,Green Plains,downstream_biofuels,3m,13,0.2031617786075304,0.2736200677829891,-0.07045828917545868,-0.34680878292353695
GPRE,Green Plains,downstream_biofuels,ytd,19,0.5409345154409527,0.342532414072291,0.1984021013686617,0.3667765611276082
GPRE,Green Plains,downstream_biofuels,1y,52,1.4278039971520733,0.5595597078068868,0.8682442893451865,0.6080976738242813
REX,REX American Resources,downstream_biofuels,1m,4,0.08266661319632974,0.03249367545220962,0.05017293774412013,0.6069310910918958
REX,REX American Resources,downstream_biofuels,3m,13,0.3009587518388964,0.18900242626239613,0.11195632557650029,0.3719989031468028
REX,REX American Resources,downstream_biofuels,ytd,19,0.3399769137099438,0.2205843211616714,0.11939259254827242,0.35117852928723836
REX,REX American Resources,downstream_biofuels,1y,52,0.8472978736271636,0.33577789194277036,0.5115199816843932,0.6037073827350088
CNR,Core Natural Resources,coal,1m,4,-0.03833514526093915,0.10122230615930466,-0.1395574514202438,3.6404570915358745
CNR,Core Natural Resources,coal,3m,13,-0.04845503752725672,0.2842177295465023,-0.33267276707375903,6.865597140165775
CNR,Core Natural Resources,coal,ytd,19,-0.007967349381723861,0.3590736568568723,-0.3670410062385962,46.06814495678375
CNR,Core Natural Resources,coal,1y,52,0.2718893793559077,0.4959838397154311,-0.2240944603595234,-0.8242118941548653
ARLP,Alliance Resource Partners,coal,1m,4,-0.02348522188931846,0.051227998470397274,-0.07471322035971573,3.1812865431642683
ARLP,Alliance Resource Partners,coal,3m,13,0.05197009578088808,0.14391667248380774,-0.09194657670291967,-1.7692208436670398
ARLP,Alliance Resource Partners,coal,ytd,19,0.11265090945352449,0.1754319097412318,-0.0627810002877073,-0.5573057562718424
ARLP,Alliance Resource Partners,coal,1y,52,0.09971911353387447,0.22267008014387418,-0.12295096660999971,-1.2329729201637298
BTU,Peabody Energy,coal,1m,4,-0.12523391085425534,0.12159155821038618,-0.24682546906464153,1.9709156040961777
BTU,Peabody Energy,coal,3m,13,-0.3892396044577578,0.3295009107790875,-0.7187405152368453,1.8465246264909474
BTU,Peabody Energy,coal,ytd,19,-0.19427068612784562,0.39064511283717357,-0.5849157989650192,3.0108289141476443
BTU,Peabody Energy,coal,1y,52,0.5716491767731037,0.5601711448950847,0.01147803187801899,0.020078804176385263
VST,Vistra,power_ipps_merchant,1m,4,0.022747116393448244,0.1210223667002848,-0.09827525030683655,-4.320338833591336
VST,Vistra,power_ipps_merchant,3m,13,0.05749271451210814,0.11905312627097828,-0.061560411758870136,-1.0707515253242275
VST,Vistra,power_ipps_merchant,ytd,19,-0.0197653093545054,0.19398008048347926,-0.21374538983798466,10.814168703575717
VST,Vistra,power_ipps_merchant,1y,52,0.15871292157564137,0.5402631469803573,-0.3815502254047159,-2.404027483186818
