ticker,name,node,r2_adj,n_obs,dominant,dominant_t,beta_CL,t_CL,varshare_CL,beta_NG,t_NG,varshare_NG,beta_CRACK_321,t_CRACK_321,varshare_CRACK_321,beta_WTI_BRENT,t_WTI_BRENT,varshare_WTI_BRENT,beta_SPX,t_SPX,varshare_SPX,beta_TNX,t_TNX,varshare_TNX,beta_URA,t_URA,varshare_URA,beta_BDRY,t_BDRY,varshare_BDRY
NGL,NGL Energy Partners,midstream_pipelines,0.09626389822575676,261,CL,1.1645921591549948,0.4922054159168701,1.1645921591549948,0.140446443953094,-0.006223807467661906,-0.5440183730549066,0.0005291115868755771,0.009495944878840812,0.44927995418873395,0.017282385124041656,-0.007572613632210614,-3.1490195460858246,0.010990536848573686,0.46759122983785906,2.137705950433268,0.02111924588869223,0.0012479455798948612,0.2630883553465501,0.00029848231411828827,0.14082487540253907,1.1841497980798255,0.012273035520294127,0.05392069703254983,1.163837744885917,0.0036740722526264337
GLP,Global Partners,midstream_pipelines,0.21977951590814326,261,SPX,4.085773057975714,0.2192298178252969,0.5423511132335253,0.06955897156955641,-0.003927506240614245,-0.42022345444108117,0.0005260229300226812,-0.0008947140710963755,-0.03848872823034692,0.00038302910781640593,-0.0010451446795759333,-0.5162960224816224,0.0005226561584119016,0.6291082364773869,4.085773057975714,0.09544042622051108,-0.0033480499862196065,-0.9778868879534058,0.00536348549670882,0.09469638478666642,2.014786019381918,0.013854663223613901,0.017484387698924863,0.5325629247215878,0.0009644361669556105
VLO,Valero Energy,downstream_refiners,0.35481838819178424,261,CL,1.7725366105732252,0.7600222960406469,1.7725366105732252,0.65347650470391,0.016085521242903543,1.8350615175128835,0.0068970693163505495,0.020172740163057926,0.8115689725270269,0.15220062582866517,-0.0076966168968073505,-3.8855291453971765,0.022155746567294635,0.5370446166788283,3.844592724700168,0.054365798133473434,0.009666593811336164,3.9974479040025686,0.03494890627120339,0.11521533326056227,1.8897653989608836,0.016031462400231084,0.05732010298950545,1.696185444743576,0.008102330634758749
MPC,Marathon Petroleum,downstream_refiners,0.3504851567712082,261,CL,1.505643030070351,0.6068790431152901,1.505643030070351,0.5150382580435007,0.009111731963139599,0.9476060131184034,0.0027356093717095685,0.012238141716210155,0.5201877491636363,0.06924294052791301,-0.0039430515960700695,-2.1850173030508633,0.007188023143465419,0.4756058691438021,4.2185469075836295,0.05270567035570642,0.005465330541193143,2.7550804273469653,0.013809482781325403,0.11090997635717455,2.1121871085630106,0.01836334117961555,0.030006561299774092,0.9530680395712472,0.0027446463490864623
PSX,Phillips 66,downstream_refiners,0.33300610242781536,261,CL,2.3965127470755054,0.8012980273155506,2.3965127470755054,0.8093830436096056,0.00700977235728971,1.0746865698336567,0.0014594552583875263,0.022035456339051913,1.1451819585918876,0.20235753939071555,-0.005087809483904003,-2.889897479469254,0.010787901518383606,0.5489820014071145,3.6542528175426257,0.06330090053714829,0.0034539674812254,1.4865505427339476,0.004971778602929255,0.0853957433388785,1.3606920901984296,0.009813268227926655,0.06496181055432042,1.8437768966782468,0.011595805493026088
DINO,HF Sinclair,downstream_refiners,0.22359265611743995,261,CL,1.3044681820907325,0.6178083583483119,1.3044681820907325,0.37577147667892863,0.008129941347710383,0.9169928934986561,0.001533232721706543,0.013908863087025146,0.49708012309412586,0.06296639856050355,-0.005924877785867112,-2.282087872862717,0.01142574119639295,0.4927220194363289,3.5247447619696466,0.03982427845173645,0.006989914411890901,2.5761593825646654,0.015902642865106918,0.0888923533708019,1.2229771464678105,0.008304630782847258,0.03639486447311968,1.0537926460840572,0.002842596331691456
PBF,PBF Energy,downstream_refiners,0.2914174486164721,261,CL,2.456142667672001,1.2693756099474995,2.456142667672001,0.641428653969888,0.030821028449741168,2.7111587147361877,0.008910033005341262,0.03356417718942012,1.1438686819636186,0.14826184686447438,-0.012095568314270846,-3.177689984123402,0.01925439835836584,0.22200678598434156,0.7276277240265769,0.003269100549267634,0.01398593734600925,3.4938923818267957,0.025743082720429435,0.2681650099386504,2.0775509046658,0.030559591726325733,0.12066645098079266,2.299404045171854,0.012634552462337672
PARR,Par Pacific,downstream_refiners,0.2298855206493432,261,CL,2.6684659395491375,1.5201552693571467,2.6684659395491375,1.5001348366390321,-0.010001246544879237,-0.7422869574195554,0.001529958556613726,0.060347523440753476,1.761388922280014,0.7815965607230275,-0.00884125827116925,-2.4569704486803996,0.016776134148200762,0.33976459333916,1.862040436923833,0.012486432050968324,0.006341188805674251,2.062656374718762,0.00862988689973913,0.19928834003771057,2.4187966505186442,0.027522852710486916,0.025945623817089425,0.5415637368163119,0.0009525797785159484
CVI,CVR Energy,downstream_refiners,0.25142315164227247,261,CL,1.4474601148626676,0.8294496282712953,1.4474601148626676,0.32194789078800823,0.03406893017577282,2.8100013726311714,0.012797924533866205,0.020891990380296252,0.6311925807826316,0.06752654387780438,-0.010515032027487553,-2.4407912679246326,0.017105512381195825,0.6401650857498413,2.512104784671489,0.031953412102922824,0.01623812865886897,3.7757774811481504,0.04079311260343604,0.21935017429651837,1.974372940098175,0.024035700659175454,0.10167868796706306,1.8670893381056226,0.010545912013957527
DK,Delek US,downstream_refiners,0.24101601360946368,261,CL,1.454418756548738,0.7927375941251977,1.454418756548738,0.33084739892384835,0.006477253056462637,0.4755628710328492,0.000520436260094378,0.01446842788036222,0.4517408034548586,0.03643517343754434,-0.00766192550973277,-2.2660513093613184,0.010217720163010395,0.3968326732576181,1.5428496068294029,0.013813743347997898,0.007582677778439507,2.0422110563162392,0.010007448321223626,0.2428190914797803,2.343734166783225,0.033136737254831274,0.08430344343816122,1.625630634558329,0.008156017898462804
CLMT,Calumet,downstream_refiners,0.14641846271039394,261,SPX,2.7677383477585176,0.15010510645687875,0.258328529064656,0.011558029362876542,-0.017232301361516884,-1.0336013117368665,0.0035891897919132065,-0.007621458056679413,-0.23227240234083454,0.009850954770159067,0.004641088417757961,1.1382664248579588,0.003652934472597031,0.7350363630345362,2.7677383477585176,0.046178330799213685,0.007051775869643593,1.5642329028552815,0.008433332005803028,0.1846828668406547,2.4274738006283623,0.018677611738923038,0.058541531722683816,0.9533087959538076,0.003832125721237332
WKC,World Kinect,downstream_refiners,0.22802773772602336,261,SPX,4.708205422036028,0.1820264529461354,0.4786902347875131,0.04089698651791996,-0.016699420498702378,-2.76476437945408,0.008110396733065125,-0.0015722434263002912,-0.07471759339793528,0.0010087213393420755,-0.0013740804570551812,-0.7271574950783837,0.0007704704006146143,0.6506726300547871,4.708205422036028,0.08707131331273561,-0.0012921021959529993,-0.44262767045951373,0.0006812795648307709,0.1656560741808884,2.749806980336279,0.036158657213685684,0.035843228217047544,0.9911057423150467,0.0034566487976315937
CAPL,CrossAmerica Partners,downstream_refiners,0.13390466841833093,261,CL,1.0071126304664544,0.29427955008467854,1.0071126304664544,0.2204098003023567,0.006819366726665494,1.6462976827524893,0.002788790104940222,0.004610919168764682,0.2766285683613411,0.01788937177584614,-0.0016742437718842425,-0.7712054391582507,0.0023586171707643488,0.2707836044161151,2.17327746698252,0.03109447191684771,-0.0009182212918804097,-0.4199669644532395,0.0007094385599206915,-4.532326121537149e-05,-0.0013306147892562254,5.581209263273812e-09,-0.022789631419340622,-0.9642996446406696,0.002881403390904705
WLK,Westlake Corp,petrochem,0.21091350410662535,261,SPX,5.833652861414316,-0.1007635924905558,-0.249916949224663,0.011531098622910919,-0.009930018951950535,-1.2922495664281914,0.002638642526937993,-0.016217614657950734,-0.7407542142463563,0.09875218018276105,-0.0017468216731279498,-0.6073496683765202,0.001145697278967172,0.8244092839326465,5.833652861414316,0.12861063131613656,0.0001456005397671727,0.04940171248001568,7.959736816557642e-06,0.10462499916126454,1.5634756860173986,0.013271181978836543,0.007144499341020011,0.21070672850973404,0.00012636468755277146
LYB,LyondellBasell,petrochem,0.3086908202893083,261,SPX,5.020307709268829,0.07481547672490735,0.23960586316523308,0.008547193316788644,-0.00016826429640217188,-0.037051100311188065,1.0186889172280543e-06,-0.01445092750161066,-0.7967297212467817,0.10542446687675669,-0.004909119636633935,-2.491008964762383,0.012166263022205966,0.67791297689121,5.020307709268829,0.11692738790763026,0.004130733017979405,1.8042303264282478,0.0086139871824208,0.03066495622633939,0.5621241663812592,0.0015328533176983653,0.030442745176136387,1.1437900197188555,0.0030847997875562316
DOW,Dow Inc,petrochem,0.2601784016045977,261,SPX,5.187063636092945,0.2593395348723388,0.8644818000410753,0.10347375872084703,0.004355595695149012,0.8278038378853952,0.0006877092913434729,-6.178921573814222e-05,-0.0034364136016399043,1.941902735233264e-06,-0.002121578124704383,-0.9293988716815376,0.0022893920224187417,0.7472334347362388,5.187063636092945,0.14313079503866277,0.0018614871765651035,0.8248026690619509,0.001762471914609034,0.032629658034276816,0.5966135126591935,0.0017486105052620432,0.025467910975320848,0.8684387765901896,0.0021751947293230005
OLN,Olin,petrochem,0.2564619552008248,261,SPX,7.551884294086725,-0.09229136936935754,-0.1814995515657602,0.007045171587479986,0.009243313017738477,0.9032213841856893,0.0016651053568039783,-0.013208151815732497,-0.45791693702864533,0.0477048832065107,-7.098053639845625e-05,-0.0193690237395914,1.3777083375955398e-06,1.1722855819784659,7.551884294086725,0.18939301769107073,0.0022859577463551052,0.8159399689483178,0.0014289437392901326,0.11570269420616097,1.622275250860289,0.011820384601881243,-0.012530997943898352,-0.3478762699671464,0.00028311275677653155
SLB,Schlumberger,ofs_onshore,0.32472400441682425,261,CL,1.7566724670099592,0.8805308653037158,1.7566724670099592,0.7388093048284687,0.014235229161257272,1.4634858523516157,0.0045497665817398215,0.026923617906020596,0.9665175432784625,0.22835964706984302,-0.006015939765952716,-2.335780372537891,0.011401434185456904,0.5821049955941018,3.4149141430208476,0.05379892068045017,0.0065001702667302165,2.1774837919506522,0.01331073360252326,0.17957344306902487,2.170719660322691,0.03280217766680627,0.05189608415885907,1.6461374536642313,0.005594111174009314
HAL,Halliburton,ofs_onshore,0.4517040159389494,261,CL,2.6890438798193457,1.2513658680231199,2.6890438798193457,1.3393351804582987,0.016024365385139717,1.5871199265329057,0.005174868839405826,0.03865450805888914,1.5679876429264628,0.4225034942238909,-0.007722177153816926,-2.880638082674373,0.016862017084315933,0.6302052129996719,4.058962124899914,0.05659947079558966,0.00655526512601521,2.9908133482328023,0.012150958191754413,0.16318506538415598,2.10407669981002,0.024314019161503837,0.06832172998673645,2.186041602342347,0.008702761900797157
BKR,Baker Hughes,ofs_onshore,0.31226057322162004,261,URA,3.1060868416182417,0.1920134280773877,0.6103780412412498,0.04466566348280941,-0.004015796746441451,-0.4954674415386791,0.0004603318623893613,-0.007762516163941775,-0.47172490690209423,0.024133758331114905,-0.009784912567216501,-3.2399079543456417,0.03834721454357435,0.47251388736393596,2.7957258599305166,0.04506791460171127,0.00449317364593462,1.8345385268006744,0.008085862098566505,0.2038111987994468,3.1060868416182417,0.05372073456046565,0.07523058448561343,2.623819211212117,0.01494576622523127
LBRT,Liberty Energy,ofs_onshore,0.3819940012657368,261,CL,1.7953919032258814,0.925505735194798,1.7953919032258814,0.4177635987952868,-0.004811846119346034,-0.34962558539495503,0.00026608036631796996,0.013090620818131227,0.5052537443894842,0.027631355541277478,-0.006080723340721076,-2.2424841591596896,0.005962003042992602,0.6102348977573145,2.9163740372323224,0.030261759041420113,0.009945827645780952,2.9286841102172776,0.015950105587446525,0.2777307205709724,2.9208693320443593,0.0401601639749773,0.06899604192835221,1.4197653046647922,0.0050610362486432255
PTEN,Patterson-UTI,ofs_onshore,0.4551069879572852,261,CL,3.5610849715631723,1.4075112019112248,3.5610849715631723,1.034951457089291,0.0026792110924790113,0.25785685224169463,8.835825446399517e-05,0.03683274889861461,1.802509561345705,0.23431163931318824,-0.009916736435907124,-2.7292996752851897,0.01698490568294241,0.7775885897424081,3.4065962207856404,0.05263125673321326,0.0018240631043569657,0.6259400166064237,0.0005746525201784866,0.2500364548838807,3.117742100178973,0.034865684369562985,0.022643698792868733,0.5158088478731008,0.0005838882354867445
HP,Helmerich & Payne,ofs_onshore,0.4335472872746007,261,CL,2.2758828551141987,0.9847962197959921,2.2758828551141987,0.5944118473657312,-0.005622437774396411,-0.6711919680528045,0.0004565212823287029,0.019213143689415145,0.8477654966772086,0.07479988154055617,-0.0051735310302080915,-2.3566975301774313,0.0054234815262523975,0.7933636872084081,4.088292760652019,0.0642786977942566,0.004831954651486469,1.6035889579745453,0.004730965141086633,0.22847587515199527,2.4471007163733383,0.03415471601628023,-0.014648048142934808,-0.3834704853154832,0.0002866638666128749
AESI,Atlas Energy Solutions,ofs_onshore,0.34142685046719956,165,CL,2.2656163473926494,1.5211025496534352,2.2656163473926494,1.2992613351009563,0.018424747012199892,1.893876207282731,0.0072235492136377595,0.05579192549308959,1.377757611197934,0.5172567802425341,0.003289140340223596,0.6004029202223891,0.0019391457800275443,0.8529645067844929,3.234721996777046,0.05881416331784823,0.009701974468740444,2.227346726386867,0.018075472134751615,0.17261499756612791,1.3145980369389452,0.016990066427403732,0.02276795936959677,0.40965686501834914,0.0005093745896256659
WTTR,Select Water Solutions,ofs_onshore,0.34910858406352596,261,CL,1.7015371858856,0.6246121212605581,1.7015371858856,0.27152776679664997,-0.00522664621169961,-0.7297774582371043,0.00044797795400734026,0.003824054264621051,0.20041086153139478,0.0033647349730589133,-0.004769501993913376,-1.7308495941649404,0.005234182230559042,0.5742413093664539,2.685422130964142,0.038239307247497634,0.0002407164932031629,0.06328175569295376,1.3332588193896183e-05,0.2389120609168539,2.7605956920159502,0.042407712766138445,-0.018095585419993593,-0.4206740006024824,0.0004967723707055765
NESR,National Energy Services Reunited,ofs_onshore,0.17575122874765958,95,CL,1.1493281927011088,0.8480180553192842,1.1493281927011088,0.6569873136330688,0.03227115503134884,4.237639805573354,0.03187085695802775,0.04782178135902222,1.1099652231300634,0.626308748010986,-0.005099775141201566,-1.0670921713028987,0.00838485943864738,1.1126553971719222,4.100582309996377,0.16149710264133363,-0.009127852010660624,-1.5308945316311737,0.017759620536189215,0.001590585217267626,0.014044080267835326,2.410670396067716e-06,0.1638193824765832,1.5904571027523988,0.02631805687813993
XPRO,Expro Group,ofs_onshore,0.30459968560789186,261,CL,3.35959984435156,1.2572916253610993,3.35959984435156,0.9803036749494025,-0.005376324706915204,-0.5139938933739935,0.0004223539575043978,0.0431118844707626,2.3866493184352544,0.38105874797868616,-0.007966695936808222,-3.025689147533584,0.013012310154015537,0.816235117605486,5.412262878950903,0.06884095054646314,0.0023282846301327332,0.6821756972955285,0.0011113991622056392,0.19884350881476462,2.314495815980382,0.02617499997442951,0.0490957137626783,1.1436649255747378,0.00325832550296165
SEI,Solaris Energy Infrastructure,ofs_onshore,0.2776617288112455,261,CL,1.0686831692227432,0.6323951623728177,1.0686831692227432,0.16606966459899583,-0.01850672417539207,-1.461847343239332,0.003351115041025503,0.011105172253428738,0.3551087706634724,0.016930631861993253,-0.009384506626683654,-1.7383358390886934,0.01209053332839186,0.9328520561061777,3.9691314232034083,0.06020970482833672,0.008120742912212481,2.693856671800795,0.009053449665850732,0.37739689392081255,3.8277859320731236,0.06313717440645544,0.016693665531083257,0.3421851051243327,0.0002522524378917917
NBR,Nabors Industries,ofs_onshore,0.4353469230655288,261,CL,4.237504905325652,2.335764645629307,4.237504905325652,1.6949572492403755,-0.000699002302873795,-0.06281772917650294,3.5766364867606332e-06,0.07903173483951532,2.6314715966157185,0.6415240698025684,-0.008956976116034583,-2.5359834065208573,0.008240105219212788,0.8615792169077572,3.2916729576143524,0.03842543013036528,0.004509360076358777,1.2226229754207918,0.002088525373893792,0.36540326469132045,3.0880649737103933,0.044281334683932624,0.04921824252374743,0.92465419026528,0.0016404821808041013
ACDC,ProFrac Holding,ofs_onshore,0.246548360610384,208,CL,2.0836565635100275,1.6449153628378548,2.0836565635100275,0.6426207987799966,0.03694932146677513,1.835057589309289,0.009908950362193965,0.04956326702276498,1.1530161121105718,0.18083501152679063,0.0008000068432436928,0.16077785897510521,4.92459008629136e-05,0.6802525878564832,1.6021970299006585,0.02047164406901922,0.005902952458170392,0.954112191718985,0.003022962573747245,0.3543065741566102,2.3039510429552417,0.03020947560895046,-0.04141036844481874,-0.6187711824220947,0.000844929551248311
RES,RPC Inc,ofs_onshore,0.35978148064084636,261,CL,2.700573968985829,0.9292375364043359,2.700573968985829,0.4694824527899738,0.01372233602816653,1.1488776610003664,0.0024123425513356083,0.01647483576702287,0.8910648464913846,0.04878849267191496,-0.006330502183143723,-2.1091338899020324,0.007203632332147197,0.3327507009749299,1.3236427370482755,0.01003070723614657,0.0073106699880687055,1.9869080066299483,0.009607039414449495,0.32642351948391646,3.292990205439833,0.061844919694114014,0.006710101739154428,0.14348623566516946,5.3363316320128535e-05
PUMP,ProPetro,ofs_onshore,0.35169888729524634,261,CL,2.827854020088866,1.4272912209389768,2.827854020088866,0.8475798598840485,0.01799652849427142,1.36146591911205,0.0031750452436770287,0.0388345798206207,1.4794522150275775,0.20744453499256257,-0.004393746911278985,-1.4229378082209243,0.0026554299610363117,0.43788646910423656,1.938132154759563,0.01329248601119899,0.0071648425242566306,1.6813463026384554,0.0070611929012815485,0.3279915019211261,3.934245150131761,0.04778107219871515,0.0517488649735381,1.0102055486784824,0.0024287109051342186
TTI,TETRA Technologies,ofs_onshore,0.33627725068831793,261,CL,1.3745124869558654,0.8304894816401873,1.3745124869558654,0.27500896479753967,-1.336680728816807e-05,-0.0007141106799432319,1.6786144378580966e-09,0.008770089622836716,0.2855768444196986,0.010139019983500266,-0.0032397465962064123,-1.0145438411562056,0.0013835982387762548,0.7793483982226868,3.5133035383882905,0.04035242084864703,0.006122414541012272,1.312034424119988,0.004941210772807446,0.33241640953620877,3.5865161158542582,0.047034740869499735,0.010187007116806935,0.20267890619421236,9.019667408591336e-05
CLB,Core Laboratories,ofs_onshore,0.2855294640213767,261,CL,2.235701143439105,1.4689926717753403,2.235701143439105,1.0804880638617764,-0.0003506218831514278,-0.027018850359847343,1.4503597974952651e-06,0.055459632501436346,1.592061791560413,0.5091479827239115,-0.003456417780678585,-1.019690452210938,0.001977618489046591,0.7412565537882216,3.0197445022759184,0.04584009710187055,0.005615999378139338,1.627283831996228,0.005220885329998076,0.2951120236689522,2.5678676259052184,0.04655108329673562,0.023271135887991262,0.5221900804260619,0.0005910641317975091
CLNE,Clean Energy Fuels,ofs_onshore,0.26173146762344535,261,CL,2.020883423044101,0.7915166561171126,2.020883423044101,0.28077434077752345,-0.009254595474010655,-0.5960089465485208,0.0009044179683635133,0.029344318143521522,1.4073666371221851,0.12758355000873298,0.0011581317007659667,0.41990570267105787,0.000198729589761363,1.2584599739759161,5.0362315104934305,0.11826162314909305,-7.876304541557314e-06,-0.0016850488969864655,9.191611021205687e-09,0.2888041526006773,3.396311800852943,0.03990427595799741,-0.015161986497844799,-0.27317145101294465,0.00022457853103109758
NGS,Natural Gas Services Group,ofs_onshore,0.19952171774142202,261,CL,1.1879999297221893,0.44157953781069215,1.1879999297221893,0.1648927154090616,1.9013640284110442e-05,0.0013455652133055453,7.20329394557741e-09,0.00475960935633307,0.2333181138802132,0.0063333799869628536,-0.004157058731507559,-0.9928624513253859,0.004831313805503534,0.47868099729245867,2.4359023700556044,0.032285215126645644,0.007057663648662977,2.510582737536997,0.013925629630794457,0.14009605427104624,2.1836640121334705,0.017717835485615913,0.0865223672199146,1.8256707906005958,0.013799364961140087
NOV,NOV Inc,ofs_equipment,0.3442475679445557,261,CL,2.296198360770443,1.0613645151860944,2.296198360770443,0.9479179481005082,0.00466681665198135,0.5468244303070733,0.000431817360813414,0.03366605301390187,1.3592154061373196,0.31530827053161475,-0.0035788529451356863,-1.3569880017676772,0.0035631873981799007,0.5267330276870796,2.7538172733756863,0.03890007529720952,0.0039033762303057012,1.2120008692120932,0.004238691244774158,0.23183939338472892,2.6288679034398874,0.04828267809290642,0.006699119202995284,0.17814510779776133,8.231817930880396e-05
FTI,TechnipFMC,ofs_equipment,0.3142943157076358,261,CL,2.0228659659885357,0.7498020440316331,2.0228659659885357,0.46359590140982987,-0.008144270336382955,-0.8510563490433265,0.0012887471317776004,0.017735184898848604,0.9478006665640221,0.08574861742464324,-0.006831588297099175,-3.06715015500978,0.012723279186471696,0.6995407961286537,4.576395054947737,0.06723573597590014,0.0052588522516116365,1.5785351975727593,0.007539414561185784,0.1774826082939403,2.1797454321886813,0.027728937013372635,0.05175293718102435,1.241213194533685,0.0048143213906930256
WFRD,Weatherford International,ofs_equipment,0.2871419356520809,261,CL,2.2943029424143564,1.2124599092926653,2.2943029424143564,0.7588832681790731,0.006814682235733416,0.664843612455993,0.0005648698887499408,0.03884196401334572,1.481661618282746,0.2574849820120349,-0.005549628725165618,-2.0790117695988397,0.005256266777238118,0.5967427146728174,2.2068972223625285,0.030629659982679514,0.006455088405155959,1.9424693879368893,0.00711138071191576,0.2991847774204284,2.596216810056806,0.04932810786524405,0.06822728190593627,1.131097727977654,0.005238115480094351
WHD,Cactus Inc,ofs_equipment,0.3688848385323794,261,CL,1.7813857297097204,0.85382791647764,1.7813857297097204,0.5683410413295249,-0.007427848723188288,-0.9575514898044805,0.0010134712208836455,0.023639201470676663,0.9073993092401083,0.1440267827976268,-0.00543563004555937,-1.953854746913857,0.007615132017246835,0.8561412446356046,5.268599776589757,0.09521094574022049,0.001522326135668164,0.5014917720186728,0.0005973007535926097,0.23479615535721357,3.14799356233349,0.04588022608605869,0.018898722247712007,0.5345220775105691,0.000606948620602715
FET,Forum Energy Technologies,ofs_equipment,0.2558919261645024,261,CL,4.127366292331159,1.753646097021735,4.127366292331159,2.0377679182354056,0.015559874892054876,1.245170397114308,0.003780071531581779,0.07279985345820035,3.3531796939325726,1.1610239064605936,-0.004755956499988287,-1.405299009825203,0.004955139660271164,0.6287048307058687,2.9920317975790276,0.04364074246910076,0.0008785761813368721,0.21106771997970822,0.000169098206890517,0.13644499688057807,1.4383963333409513,0.013169258259322286,0.02872480443459172,0.6551679412204111,0.0011918008801066623
OIS,Oil States International,ofs_equipment,0.2595007704526554,261,CL,2.276205946932668,1.3305530058594834,2.276205946932668,0.7250977071754298,-0.001444995905285002,-0.10237907596838407,2.0150341274226098e-05,0.03951943416164814,1.2324684655806801,0.21147690410303388,-0.007561347942557535,-1.7157169168025586,0.00774176446914736,0.5773589274180487,1.9972126127931518,0.022748442288101352,0.0010023986456087648,0.2038839283709216,0.00013605748876657558,0.293981764626123,2.382952569156935,0.037787505583521626,0.00511497925018194,0.0923440933744644,2.3358161105157652e-05
GPRE,Green Plains,downstream_biofuels,0.12932535659556588,261,SPX,3.116677566488267,0.33769178781687437,0.6857897310273363,0.057316824575526476,0.0028108427389164684,0.2230741763482947,9.356883496361642e-05,-0.0023246542939853038,-0.088286938222211,0.0008979811379355256,-0.003290791585442474,-1.1428157868987252,0.001799497373121708,0.8403449327467971,3.116677566488267,0.05914036710296153,-0.0020258760419332475,-0.48514837650590104,0.0006819871593430063,0.06930797175143061,0.7209793186804403,0.002577405620110382,0.06794150940368406,1.138256618674578,0.005057434086074931
REX,REX American Resources,downstream_biofuels,0.10268573247155888,261,SPX,3.690812555609714,0.21301153450013655,0.7274556014056511,0.044444031314868855,-0.005587946221804321,-0.7477588376057739,0.0007206570518735942,-0.0030754016611874505,-0.20004479980827694,0.0030628112221988265,-0.0071113947910404875,-1.8414641730263293,0.016376689654620597,0.5375488501377541,3.690812555609714,0.04715967449798294,-0.0009678849826330433,-0.27248929911549574,0.000303364001033735,0.010174829836707377,0.20991086847689774,0.00010825221244352254,0.01851615793705248,0.29316350906156485,0.0007320279813273539
CNR,Core Natural Resources,coal,0.20078739086009723,261,CRACK_321,-2.3289375175652283,-0.5610040277373035,-1.3353003563122237,0.17358790851330386,0.001505144809540831,0.10854421882274388,2.944157807822916e-05,-0.05547834718770435,-2.3289375175652283,0.5612338766651174,-0.006087494196927215,-1.4532675175956384,0.006757311971539807,0.260330910767835,1.0551174752813626,0.006228259641291605,0.00960609484091568,2.459085022582976,0.01682637601161087,0.2519474609434664,2.7821239710700425,0.037375133492926635,0.13023245597763064,2.1858883573464984,0.020391289921696417
ARLP,Alliance Resource Partners,coal,0.1828293873584439,261,CRACK_321,-2.8748275460377832,-0.47385467332400716,-1.9247780601617304,0.3103132408431848,0.011668222613174349,1.3875817737823495,0.004433394572752323,-0.04033189085433776,-2.8748275460377832,0.7432184370241918,-0.00332877371521461,-1.4519403127313624,0.005062766004146447,0.04668126501096087,0.3047514262535758,0.0005017910663495353,0.0037275269145125066,1.5645368832305027,0.006348350316233872,0.20035219148761965,4.232075561694321,0.059220685962657366,-0.012511009094317134,-0.31730406177171105,0.00047153439437414967
BTU,Peabody Energy,coal,0.1903497637814936,261,CRACK_321,-2.0366702812687136,-1.1863751064794423,-1.531098242426463,0.4708272639589802,-0.0024381941035596577,-0.11393314740421072,4.685663622670993e-05,-0.09553782377275886,-2.0366702812687136,1.0094331870074815,-0.008162312078002373,-1.4741920202070236,0.007368062162530346,0.22243512949712443,0.6723303811803075,0.002757731807312096,0.0026329799717404946,0.43562729503607006,0.0007666938881984409,0.42033906953516603,3.445063177028012,0.06309462132424817,0.032858996299774845,0.44006377422886944,0.0007873083646408085
VST,Vistra,power_ipps_merchant,0.2294126915836222,261,URA,3.87463070296653,0.20751103459903802,0.7212167900185378,0.03683359056338194,-0.012751371292274138,-1.8755218319085725,0.003277120798041749,0.008677682252953792,0.5854849052140135,0.02129504145003684,0.00253924727189561,1.1186062045989744,0.0018233959733267172,0.7166992287720446,3.5736695675498984,0.07320879535218291,-0.004468698174947465,-1.1938998956342546,0.005647198419720761,0.3014068394019967,3.87463070296653,0.08295510917276452,0.05940648592390016,1.647793240344426,0.0065803367217156135
NRG,NRG Energy,power_ipps_merchant,0.22860547319656443,261,SPX,5.739156173605653,0.15475042215665571,0.37597794348992547,0.02529150385390905,-0.006570169904816353,-0.9597170164229146,0.0010741901654636665,0.0051736980093676395,0.23676274824805757,0.009345928552208033,0.0033636753044581115,1.4350890998499328,0.003950467012177027,1.026498309273271,5.739156173605653,0.1854193981210577,-0.00014434824156771004,-0.04804531001626058,7.275172607760821e-06,0.08431741534165314,1.3462622581555397,0.008015318931903328,0.05232253647216789,1.2050747455577908,0.006302419011186384
TLN,Talen Energy,power_ipps_merchant,0.240225538398668,153,URA,3.5667526799931344,-0.16201403756775895,-0.39425741790081376,0.019720938489017348,-0.0028961816712756404,-0.4008305117919834,0.0002615530567228942,-0.00872335477400956,-0.41140507711313556,0.017165132392282522,0.005753074867169685,1.727933334043433,0.008634624671803778,0.8196166714010056,3.5372723933139034,0.07840226635896153,-0.004898842393315925,-1.1028773595278005,0.006079105271533449,0.32703092047227134,3.5667526799931344,0.08697065911993329,0.024495035539651214,0.49262523741654707,0.0008293651768836312
CEG,Constellation Energy,power_ipps_merchant,0.2294494550346804,224,SPX,4.097695720634438,0.20626623169246608,0.3869560740131581,0.032086744853747504,-0.007789856572287781,-0.7814481129629961,0.0011992617411385753,0.006000926726177019,0.19267455918482176,0.009272705065752118,0.0016251327654442545,0.43611980181770255,0.0005764004897735421,0.78634154718987,4.097695720634438,0.07958830736518482,0.00542883080646098,1.2518298417843625,0.00780254373750633,0.3256960285192512,4.074129787813433,0.07535474092282697,-0.018975709500066863,-0.35064633999951383,0.0005022096660053098
NEE,NextEra Energy,power_utilities_regulated_gas,0.188551720721722,261,CRACK_321,-2.118285828669718,-0.3454938083442254,-1.7828308375065545,0.262231383019612,-0.0014111159650518185,-0.2211602331683488,0.00010307338549635343,-0.02107177385749307,-2.118285828669718,0.32248955952533814,-0.0007456578475904512,-0.4133427348125792,0.00040382448817984974,0.4980687342298265,4.656943758674918,0.09080513530474131,-0.0102433096475275,-3.7693993041376688,0.07620686011272701,0.026837659910127477,0.6353069413982825,0.0016891518253943976,-0.018806061544879994,-0.754820296397408,0.0016936300865499083
